gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,MultipleLines_No phone service,MultipleLines_Yes,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,InternetService_Fiber optic,InternetService_No
1,0,1,1,1.368109446030281,1,1,0.3424361272279943,1.2043092289904094,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,False,False
1,1,1,0,-0.0171852373642686,1,1,0.9540602852281316,0.3033161877625576,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False
1,0,1,0,0.3902543753988342,0,1,-1.3195860412506386,-0.5233147062226372,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1,0,0,0,-1.0357842692720256,1,1,0.1579516665268661,-0.7773504486273954,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,1,0,0,0.227278530293593,1,0,-1.4824642137615447,-0.6826936779901239,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,True
0,0,0,0,-0.4246248501273714,1,1,-0.498547090022194,-0.5445358232939621,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0,1,1,0,0.3087664528462136,1,1,1.143530812434696,0.7848281871730352,False,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,True,False,False,True,False
1,0,1,1,-0.9950403079957154,1,1,-0.3456410505221597,-0.7977553688882847,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
0,0,1,1,1.4495973685829016,1,1,0.6515722505650204,1.5280305315077616,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False
1,1,1,0,1.490341329859212,1,1,1.5208098446793454,2.350117194602423,False,True,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,False,True,True,False
1,0,1,0,1.1236456783724194,1,1,1.02885128280967,1.5263319597671252,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False
0,1,0,0,0.5532302205040753,1,0,1.0122310611248837,0.9445380495393472,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,True,False,False,True,False
0,0,1,1,-1.1987601143772668,1,1,0.5053142997389005,-0.900904998228737,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False
1,0,0,0,-0.9950403079957154,1,1,0.0632164029235842,-0.7519159912643626,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False
0,0,0,0,-1.0357842692720256,1,0,-1.4808021915930665,-0.9503841724397368,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True
1,0,0,0,-1.2802480369298874,1,1,0.3490842159019089,-0.9741421174353884,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,0,1,1,1.1643896396487294,1,0,-1.5190287014680746,-0.5027333109757078,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True
0,1,1,0,-0.5876006952326126,0,1,-0.5467457329080743,-0.6496928556006208,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False
0,0,0,0,-0.3838808888510611,1,1,0.3391120828910372,-0.2227116268765414,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,1,1,0.5939741817803856,1,0,-1.337868285103904,-0.4953875396817876,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,True
1,0,0,1,-0.22090504374582,1,1,-1.2946557087234591,-0.6594651579525928,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,True
0,0,0,0,0.512486259227765,1,1,0.8144504230759262,0.8421604982628204,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False
1,0,0,1,-1.2802480369298874,1,1,-1.4808021915930665,-0.9984294873891604,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,True
1,0,0,1,-0.7505765403378537,1,0,0.375676570597567,-0.5419989953696354,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False
0,0,0,0,0.4717422979514547,0,1,-0.5234774225493735,-0.0080739251052408,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False,False,False
1,0,1,1,0.6754621043330061,1,1,0.9590463517335676,0.9868699868157218,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,True,False
1,1,0,0,-1.2802480369298874,1,1,0.3640424154182167,-0.9739435830760932,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,0,1,0,1.6125732136881423,1,1,1.6870120615272086,2.65996315134237,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,True,False
1,0,1,1,1.6125732136881423,1,0,-1.3312201964299892,-0.1871519171894564,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,True
0,0,1,1,1.0014137945434884,1,0,0.0133557378692252,0.6196696596127343,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
0,0,1,1,0.797693988161937,1,1,-0.4603205801471852,0.1444225222066811,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
0,1,0,0,0.227278530293593,1,1,-0.2542298312558348,-0.0144049652294302,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1,0,0,0,0.1050466464646622,1,0,-1.5140426349626388,-0.708282550965942,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,True
1,0,0,0,-0.4246248501273714,1,0,-1.4791401694245876,-0.8012628092358322,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True
0,0,1,0,-0.7098325790615434,1,0,-1.3162619969136813,-0.8362269158450316,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,True
1,0,1,1,-1.2395040756535771,1,0,-1.4824642137615447,-0.992032269145206,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True
1,0,0,0,0.2680224915699033,1,0,-1.4924363467724169,-0.6583180705433318,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True
1,0,0,1,0.2680224915699033,1,0,1.1884054109836186,0.7112160586210486,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,True,False
1,0,1,0,-0.6283446565089229,1,0,5.956052139595392e-05,-0.488703549585518,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False
1,0,0,0,1.3273654847539706,1,1,-1.3195860412506386,-0.2463151562594079,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,True
0,0,0,0,0.1865345690172827,1,1,-0.0016024616470825,0.0273093095958038,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False
0,0,1,1,-1.1987601143772668,1,1,0.5152864327497723,-0.8970446079091093,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
0,0,1,1,-0.6690886177852331,1,0,1.1933914774890548,-0.3355673804492005,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False
0,0,1,1,1.082901717096109,1,0,-1.3079518860712882,-0.330559902720312,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,True
1,0,0,0,-1.1580161531009563,1,1,-0.6281848191635273,-0.9192363374036548,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,0,1,0,-0.8728084241667845,1,1,-0.3240347623319375,-0.7390553766566885,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1,0,1,1,1.2866215234776603,1,1,0.2742932183203704,1.0612100746851238,False,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,True,False,False,False,False
1,0,1,1,1.1236456783724194,1,1,1.2947748297662514,1.6265035737181506,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False
1,0,0,0,-1.2802480369298874,1,0,-0.638156952174399,-0.9872453851488676,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1,0,0,0,-0.5876006952326126,1,0,-1.487450280266981,-0.8491978273189807,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,True
1,0,0,1,0.960669833267178,1,1,-1.449223770391972,-0.4608866799109434,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True
1,0,1,0,1.490341329859212,1,1,1.5872907314184908,2.436766412748124,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False
0,0,0,0,-1.2802480369298874,1,1,-0.5384356220656811,-0.9859218227535668,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0,0,1,1,1.2866215234776603,1,1,-0.3639232943754246,0.4926076696638453,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1,0,1,1,1.5718292524118322,1,1,1.703632283211995,2.653389458112376,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False
0,0,0,1,-0.7098325790615434,1,1,0.7014329156193795,-0.4472539872393439,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
0,0,1,1,-0.4653688114036817,0,1,-0.2941183632993219,-0.4968875770631287,True,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False,False,False
1,1,1,1,1.4495973685829016,1,0,-1.5057325241202455,-0.4807842345869674,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
1,1,1,0,1.3273654847539706,1,1,0.9274679305324736,1.625819733147245,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False
0,0,1,1,0.8384379494382472,1,0,-0.1395503016308091,0.4472315388782785,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,True,False,False,False,False
1,0,1,1,-1.2802480369298874,1,0,-1.4924363467724169,-0.9985839030019455,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,True
1,0,0,0,-1.0357842692720256,1,1,-1.4907743246039378,-0.942288382455146,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,True
0,0,0,0,-1.1580161531009563,0,0,-0.9905056518918692,-0.9474723351700748,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
1,0,0,0,-0.9542963467194052,1,1,-1.4841262359300234,-0.9351411455205212,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True
0,0,0,0,-0.3023929662984406,1,1,0.4504675681791054,-0.1965050914495829,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False
1,1,1,1,1.368109446030281,1,0,0.4853700337171571,1.2667813740486134,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,False,False
0,1,1,0,-0.4246248501273714,1,1,-0.0414909936905698,-0.3977306942818341,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
1,0,1,1,-0.2616490050221303,1,1,-1.487450280266981,-0.7841667949631951,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
0,0,0,1,-0.9135523854430948,1,1,0.874283221141157,-0.5819044015879583,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False
1,1,0,0,0.8791819107145575,1,0,0.0150177600377037,0.5500061588733955,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False
0,0,1,0,-1.2395040756535771,1,0,-1.494098368940895,-0.9844217853722256,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,True
0,0,0,1,-0.8728084241667845,1,0,-1.499084435446331,-0.9119788036027549,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,True
1,0,0,0,-1.2802480369298874,1,1,0.3690284819236528,-0.973877404956328,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False
1,0,0,0,-1.0357842692720256,1,0,-0.0165606611633903,-0.8106159834959586,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False
1,0,1,0,1.6125732136881423,1,0,1.3562696499999605,2.337499233100554,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False
1,0,1,1,1.6125732136881423,1,1,0.8576629994563706,1.8346999384989868,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False
0,0,1,1,0.797693988161937,1,0,-1.5024084797832884,-0.5607053438898884,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True
0,0,0,1,0.4309983366751445,1,1,1.3695658273477898,0.9922304145166908,False,False,False,True,False,True,False,False,False,True,False,True,False,True,True,False,True,False,False,True,False
1,1,1,0,1.5718292524118322,1,0,-1.327896152093032,-0.1686661624017534,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,True
0,0,1,1,0.9199258719908678,1,0,-1.509056568457203,-0.5295575088538066,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,True
0,0,1,0,1.1236456783724194,1,1,1.1634750784564392,1.6334743356667354,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False
0,0,1,1,-0.9135523854430948,1,1,-0.3074145406471512,-0.7641368840476411,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
0,1,0,0,-0.0171852373642686,1,1,0.4886940780541142,0.1684010609348829,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
1,0,1,1,-0.5468567339563023,0,1,-0.992167674060348,-0.7381509423532329,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1,0,1,1,-1.2395040756535771,1,0,1.0737258813585928,-0.9261188618592197,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False
0,1,1,1,1.6125732136881423,1,1,0.8427047999400633,1.9558500164155317,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False
1,0,0,0,-0.506112772679992,0,1,-0.325696784500416,-0.493137483609776,True,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False
1,0,0,0,-1.0357842692720256,1,1,0.9656944404074818,-0.726944780739685,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False
0,1,0,0,-1.1987601143772668,1,1,0.3407741050595158,-0.8943092456254874,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
0,0,0,0,-0.7505765403378537,1,0,0.3507462380703874,-0.5547272537377792,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
0,0,0,1,-1.2802480369298874,1,0,-0.6265227969950485,-0.9870909695360826,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0,0,0,1,0.0643026851883519,1,0,0.0947948241246783,0.0247063035517122,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,True,False,False,False,False
1,0,1,0,1.6125732136881423,1,1,1.522471866847824,2.505459301064242,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,True,False
1,0,0,0,-0.4246248501273714,1,0,-0.3223727401634587,-0.4544894616669889,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
1,0,1,1,-1.1580161531009563,1,0,1.2083496770053626,-0.8371092907752322,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False
0,0,0,0,-0.3023929662984406,1,1,0.377338592766046,-0.12809897498578,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False
1,0,1,1,1.5718292524118322,1,0,1.1884054109836186,2.1311337962998844,False,True,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,True,False
1,1,0,0,-0.8728084241667845,1,1,1.5490642215434824,-0.4854167029705206,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False
0,1,0,0,-0.4246248501273714,1,1,0.3191678168692938,-0.260609630128658,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,0,0,-0.7098325790615434,1,1,0.7629277358530887,-0.4593204644098373,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
0,0,0,0,0.9199258719908678,1,1,-0.4736167574950145,0.2424102582054598,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1,0,0,0,0.5939741817803856,1,1,0.7363353811574307,0.8186672657462288,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,False,False
1,0,1,0,0.512486259227765,1,1,0.6565583170704561,0.6311846524518524,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False
1,0,1,0,1.6125732136881423,1,0,0.726363248146559,1.6813431756301191,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False
1,1,0,0,0.3902543753988342,1,1,0.4837080115486781,0.468011468484503,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,0,0,-1.2802480369298874,1,0,-0.5234774225493735,-0.9857232883942716,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
0,0,1,1,0.227278530293593,1,0,-1.4741541029191516,-0.6626858264478249,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,True
0,0,1,0,1.5310852911355222,1,1,1.228293943027106,2.111523013476176,False,True,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False,True,False
1,0,1,1,-0.5468567339563023,1,1,1.201701588331448,-0.1798943833885563,False,True,False,False,False,False,False,False,False,True,False,True,False,True,True,False,False,True,False,True,False
1,0,1,1,1.1236456783724194,1,0,0.3175057947008148,0.9573766047737664,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,1,0,1.6125732136881423,1,1,1.740196770918525,2.7557449500156475,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,True,False
0,0,1,0,-1.1580161531009563,1,0,-1.472492080750673,-0.972487664441262,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
0,0,1,0,0.8384379494382472,1,1,1.1169384577390378,1.2645313179766018,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False
0,0,1,1,1.0421577558197987,1,1,1.3429734726521318,1.7392049116780244,False,True,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,False,False,True,False
0,0,0,0,0.5939741817803856,1,1,-1.4708300585821945,-0.590132547812079,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,True
1,0,0,0,-1.1987601143772668,1,0,0.6947848269454648,-0.8940886518929373,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False
0,0,1,1,0.4309983366751445,0,1,-0.4503484471363135,-0.0581045836476159,True,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False
0,0,1,1,-0.2616490050221303,0,0,-0.8625299449190146,-0.5550802037098594,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
0,0,0,0,1.0421577558197987,1,1,1.013893083293362,1.5593327821566283,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False
1,1,1,0,1.6125732136881423,1,1,1.4942174899836873,2.492356033350763,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False
1,0,1,0,-0.3838808888510611,1,1,1.1451928346031743,-0.0427512598621251,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False
0,1,0,0,-1.1580161531009563,1,1,0.6582203392389346,-0.8484919273748203,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
0,0,0,0,1.0421577558197987,1,1,1.3845240268640977,1.7041084488292952,False,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False,True,False
1,0,0,0,-1.2395040756535771,1,1,-0.3223727401634587,-0.9573549343883216,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
1,0,0,0,1.6125732136881423,1,1,1.2000395661629697,2.283475827999021,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False
1,0,1,1,0.1865345690172827,1,0,-1.495760391109374,-0.687017315148107,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,True
1,0,0,0,-1.2802480369298874,1,1,-0.6863555950602795,-0.987885106973263,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1,0,1,1,1.4088534073065913,1,1,0.4953421667280288,1.3280181942045362,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False
1,0,0,0,-1.2802480369298874,1,0,-1.5256767901419892,-0.9990250904670458,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,True
1,0,1,1,-0.6283446565089229,1,1,0.1396694226736012,-0.500152364304871,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,0,0,0,-1.1987601143772668,1,1,0.3241538833747294,-0.9042800823367544,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,0,0,0,-1.2395040756535771,1,0,0.1612757108638236,-0.9433251729981318,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,0,1,0,-0.6690886177852331,1,0,-1.5024084797832884,-0.8686321351566494,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,True
1,0,1,1,0.1457906077409725,0,0,-0.1362262572938518,-0.0215080834175451,True,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,True,False,False,False,False
0,0,1,0,1.2866215234776603,1,0,-0.2143412992123476,0.6499351197186156,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False
0,0,1,0,1.368109446030281,1,1,0.856000977287892,1.6975347555993003,False,True,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False
1,0,1,0,-0.7098325790615434,1,1,1.2848026967553796,-0.3280230747959852,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False
1,0,1,1,0.5939741817803856,1,1,1.6172071304511062,1.3387831683529838,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,True,False
1,0,0,0,1.24587756220135,1,1,0.7280252703150375,1.3351213123926513,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False
0,0,0,0,-0.9542963467194052,1,1,-1.5057325241202455,-0.9284571554242514,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,True
0,1,1,1,-1.1987601143772668,1,1,0.7812099797063535,-0.886588464986232,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False
0,0,0,0,-1.2802480369298874,1,0,-0.6863555950602795,-0.987885106973263,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,1,0,0.4309983366751445,1,0,0.0482582034072764,0.2753228431019429,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
0,0,1,0,1.2051336009250395,1,1,1.3130570736195162,1.9104959450032195,False,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,True,False,True,False
0,1,0,0,-0.4246248501273714,1,1,0.1645997552007807,-0.3255524249914234,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False
1,0,1,0,-0.7505765403378537,1,1,0.0598923585866266,-0.5752204114916886,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
0,0,0,0,0.8791819107145575,1,1,0.9956108394400972,1.252288365820068,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False
1,0,0,0,-1.1987601143772668,1,1,-1.472492080750673,-0.9734141581179728,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,True
0,0,1,1,-1.2395040756535771,1,1,0.2909134400051568,-0.9432148761318566,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,0,0,-0.506112772679992,1,0,0.1911921098964387,-0.3484279950568745,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
0,0,0,0,-0.2616490050221303,1,1,0.3374500607225587,-0.1978065944716289,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,1,1,1.490341329859212,1,1,1.6471235294837214,2.3746913364085103,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False
1,0,0,1,-0.9950403079957154,0,0,-1.3062898639028098,-0.9124199910678552,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0,0,1,1,-0.1801610824695097,1,1,0.1862060433910031,-0.1284298655846052,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
0,0,0,0,1.0421577558197987,1,1,-1.3328822185984677,-0.3371997740700717,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,True
0,1,1,0,-0.3023929662984406,1,1,0.1496415556844729,-0.2074465405840707,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
1,0,1,1,-0.2616490050221303,1,1,0.5717951864780458,-0.0883259250069871,False,True,False,False,False,False,False,True,False,True,False,True,False,True,True,False,True,False,False,False,False
0,1,1,0,-1.076528230548336,1,1,0.6499102283965414,-0.7978436063813047,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
1,1,0,0,-1.1172721918246462,0,0,-0.6448050408483137,-0.9126185254271504,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False
0,0,0,0,1.4088534073065913,1,1,-1.3029658195658524,-0.2174835554151027,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,True
1,0,0,0,-0.9135523854430948,1,1,-1.4891123024354591,-0.9197437029885204,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,True
0,0,1,1,1.4088534073065913,1,1,1.4825833348043371,2.205187112316972,False,True,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,True,False,True,False
1,0,1,1,1.6125732136881423,1,1,0.8177744674128837,1.8058903970279363,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False
0,0,0,1,0.6754621043330061,1,0,-1.4741541029191516,-0.5553007974424096,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,True
0,1,0,0,-0.7505765403378537,1,1,0.3158437725323362,-0.5237117749412274,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,0,0,0,0.3902543753988342,1,0,0.3025475951845074,0.3870315092653413,False,False,False,True,False,True,False,True,False,True,False,False,False,True,True,False,True,False,False,False,False
